consumerid,choice,value_total,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
5129,3,40,.2760546,.2866762,.2921549,1,0,0,0,0,0,0,1,1,0,27.68442
5130,1,100,.2766517,.2872962,.2801441,1,0,0,0,0,0,0,1,1,1,27.68442
5167,3,20,.2360512,.2502199,.224112,0,0,0,0,1,0,1,0,0,0,32.92725
5168,3,30,.2784149,.2951265,.2635605,0,0,0,0,1,0,1,0,1,0,32.92725
5169,1,20,.2696321,.2858165,.2551153,0,0,0,1,0,0,1,0,1,0,32.92725
5170,1,40,.2402035,.2546215,.2271063,0,0,0,0,0,0,1,0,0,0,32.92725
5171,2,71.5,.3048079,.3231036,.2950003,0,0,0,0,0,0,0,1,1,0,32.92725
5172,1,40,.2460614,.260831,.2338729,0,0,0,0,0,0,1,0,0,0,32.92725
5173,3,50,.2673838,.2834332,.2635607,0,0,0,0,0,0,1,0,0,0,32.92725
5174,1,20,.2673838,.2834332,.2635607,0,0,0,1,1,0,1,0,0,0,32.92725
5175,3,20,.2687134,.2848427,.2607954,0,0,0,0,0,0,0,1,1,0,32.92725
5176,3,30,.2358288,.2499841,.2205387,0,0,0,1,0,0,1,0,0,0,32.92725
5177,1,80,.2589235,.2744651,.2580704,0,0,0,1,1,0,1,0,0,1,32.92725
5178,3,20,.2774355,.2940882,.2696274,0,0,0,0,0,0,0,1,0,0,32.92725
5179,1,20,.3369528,.357178,.3269994,0,0,0,0,1,0,1,0,1,0,32.92725
5180,3,72,.2952993,.3130243,.2817321,0,0,0,0,0,0,0,1,1,0,32.92725
5181,1,50,.2530305,.2682184,.24645,0,0,0,1,1,0,1,0,1,0,32.92725
5182,3,20,.2326197,.2465824,.2175259,0,0,0,1,1,0,1,0,0,0,32.92725
5183,1,91,.3437279,.3643599,.3338554,0,0,0,0,1,0,1,0,1,0,32.92725
5184,1,20,.2487612,.2636928,.2371591,0,0,0,0,0,1,0,1,1,0,32.92725
5221,3,20,.296916,.307158,.2564423,0,0,0,1,0,0,1,0,0,0,31.67289
5222,1,30,.289863,.2998618,.2575141,0,0,0,1,1,0,1,0,0,0,31.67289
5223,3,40,.2916902,.301752,.2576407,0,0,0,1,1,0,0,1,0,0,31.67289
5224,3,30,.2786515,.2882635,.2339925,0,0,0,0,1,0,1,0,0,0,31.67289
5225,1,20,.317955,.3289227,.2727256,0,0,0,1,1,0,1,0,1,0,31.67289
5226,1,84,.3156091,.3264959,.2666891,0,0,0,0,0,0,0,1,0,0,31.67289
5227,3,40,.3178032,.3287657,.2671306,0,0,0,0,1,0,1,0,1,0,31.67289
5228,3,40,.2959654,.3061746,.261703,0,0,0,0,0,0,1,0,0,0,31.67289
5229,1,40,.2991836,.3095039,.2616684,0,0,0,0,1,0,1,0,0,0,31.67289
5230,3,40,.2904207,.3004387,.2535796,0,0,0,0,0,0,1,0,0,0,31.67289
5231,1,50,.2676918,.2769257,.2278825,0,0,0,1,1,0,1,0,0,0,31.67289
5232,1,50,.2941627,.3043097,.2616205,0,0,0,0,0,1,0,1,0,0,31.67289
5233,1,80,.3535966,.3657938,.3039452,0,0,0,1,1,0,0,1,1,1,31.67289
5234,3,30,.2747903,.2842691,.2307021,0,0,0,1,1,0,1,0,0,0,31.67289
5235,3,40,.3069006,.317487,.2643732,0,0,0,1,0,0,1,0,1,0,31.67289
5236,3,40,.2813388,.2910435,.2336991,0,0,0,0,1,0,0,0,0,0,31.67289
5237,1,90,.3085704,.3192144,.2645591,0,0,0,1,1,0,1,0,1,0,31.67289
5238,1,50,.2991836,.3095039,.2616684,0,0,0,0,1,0,1,0,0,0,31.67289
5275,1,78.9,.3172527,.3285872,.3289148,0,1,0,0,0,0,0,1,1,0,29.4006
5276,1,80,.3068107,.3177722,.3359171,0,1,0,0,0,0,0,1,0,0,29.4006
5277,1,50,.2916861,.3021071,.2983889,0,1,0,0,1,0,0,1,0,0,29.4006
5278,3,50,.2768188,.2867087,.2833933,0,1,0,0,0,0,0,1,0,0,29.4006
5279,1,30,.272972,.2827245,.2860565,0,1,0,1,1,0,0,1,0,0,29.4006
5280,1,65.64,.3250432,.336656,.3353316,0,1,0,1,1,0,0,1,0,0,29.4006
5281,1,30,.2894801,.2998223,.3040814,0,1,0,0,1,0,0,1,0,1,29.4006
5282,3,50,.3109202,.3220284,.3410144,0,1,0,1,0,0,0,1,0,0,29.4006
5283,1,70,.3074956,.3184815,.3216468,0,1,0,1,1,0,0,1,0,0,29.4006
5284,1,50,.296477,.3070693,.3238508,0,1,0,0,1,0,0,1,0,0,29.4006
5285,3,50,.2768188,.2867087,.2833933,0,1,0,0,1,0,1,0,0,0,29.4006
5286,2,125,.3169689,.3282933,.34803,0,1,0,0,0,0,0,1,0,1,29.4006
5287,3,10,.2578611,.2670737,.2629558,0,1,0,0,1,0,1,0,0,0,29.4006
5288,1,50,.3717683,.3850505,.3863975,0,1,0,0,0,0,0,1,1,0,29.4006
5289,1,20,.3308227,.342642,.350901,0,1,0,0,1,0,0,1,1,0,29.4006
5290,1,20,.2808796,.2909147,.2876158,0,1,0,1,0,0,0,1,0,0,29.4006
5291,1,20,.2850614,.2952458,.2919661,0,1,0,0,1,0,1,0,0,1,29.4006
5292,1,120.54,.2914181,.3018296,.3017557,0,1,0,0,0,0,0,1,1,0,29.4006
5329,3,50,.2454851,.2549305,.2281782,0,0,0,1,0,0,0,1,0,0,31.55927
5330,3,30,.2593049,.269282,.2470971,0,0,0,1,0,0,1,0,1,0,31.55927
5331,1,40,.2794528,.2902051,.2655272,0,0,0,0,0,0,0,1,1,0,31.55927
5332,3,20,.2661771,.2764186,.2534114,0,0,0,1,1,0,1,0,0,0,31.55927
5333,3,30,.2419165,.2512245,.2214727,0,0,0,0,1,0,0,1,0,0,31.55927
5334,2,30,.2834158,.2943206,.2615511,0,0,0,1,1,0,1,0,0,0,31.55927
5335,3,25,.2534548,.2632068,.240253,0,0,0,0,1,0,1,0,0,0,31.55927
5336,3,60,.2419165,.2512245,.2214727,0,0,0,0,1,0,1,0,0,0,31.55927
5337,1,20,.3087357,.3206148,.2994827,0,0,0,0,1,0,0,1,0,0,31.55927
5338,1,30,.2794528,.2902051,.2655272,0,0,0,0,0,0,1,0,1,0,31.55927
5339,3,20,.2495049,.2591049,.2302612,0,0,0,0,1,0,1,0,0,0,31.55927
5340,2,70,.2519537,.2616479,.2353421,0,0,0,0,0,0,1,0,1,0,31.55927
5341,1,82,.2719569,.2824208,.2567005,0,0,0,0,1,0,0,1,1,0,31.55927
5342,3,40,.2661771,.2764186,.2534114,0,0,0,1,0,0,0,1,0,0,31.55927
5343,1,80,.2850379,.2960052,.2695021,0,0,0,0,0,0,0,1,1,0,31.55927
5344,3,70,.3061747,.3179552,.2861297,0,0,0,0,0,1,0,1,0,0,31.55927
5345,3,23,.246342,.2558203,.2279754,0,0,0,0,0,0,1,0,0,0,31.55927
5346,3,20,.2746586,.2852265,.2533758,0,0,0,1,1,0,0,1,0,0,31.55927
5383,1,20,.2395701,.2484464,.254628,0,1,0,0,1,0,1,0,0,1,25.7374
5384,1,50,.2749671,.2851549,.299351,0,1,0,0,0,0,1,0,0,0,25.7374
5385,1,20,.2669159,.2768054,.2833796,0,1,0,1,0,0,0,1,0,0,25.7374
5386,3,10,.2743901,.2845565,.3030245,0,1,0,0,0,0,1,0,0,0,25.7374
5387,1,30,.2709319,.2809702,.2947794,0,1,0,1,1,0,1,0,0,0,25.7374
5388,1,80.97,.3059808,.3173177,.3269961,0,1,0,0,1,0,0,0,0,1,25.7374
5389,3,30,.3735082,.387347,.3705413,0,1,0,0,0,0,1,0,1,1,25.7374
5390,1,10,.2791243,.2894661,.3040667,0,1,0,1,1,0,1,0,0,0,25.7374
5391,3,10,.2669159,.2768054,.2833796,0,1,0,0,1,0,1,0,0,1,25.7374
5392,3,50,.2520306,.2613686,.2665744,0,1,0,0,1,0,1,0,0,0,25.7374
5393,3,20,.2668177,.2767035,.2842418,0,1,0,0,0,0,1,0,0,0,25.7374
5394,2,20,.2988314,.3099033,.3192174,0,1,0,0,0,0,1,0,1,0,25.7374
5395,1,35.18,.3037479,.315002,.3245853,0,1,0,1,0,1,0,1,1,1,25.7374
5396,1,100,.2995019,.3105987,.3180395,0,1,0,0,0,0,1,0,0,0,25.7374
5397,1,30,.2582529,.2678214,.2710896,0,1,0,1,0,0,1,0,0,0,25.7374
5398,1,30,.2707304,.2807612,.28849,0,1,0,0,1,0,1,0,0,1,25.7374
5399,3,10,.310324,.3218218,.3308369,0,1,0,0,1,0,1,0,1,0,25.7374
5400,1,20,.2802375,.2906206,.3050834,0,1,0,0,1,0,0,1,0,1,25.7374
5437,1,50,.2664223,.2664223,.283673,0,1,0,0,1,0,1,0,0,0,25.7278
5438,3,15,.2744563,.2744563,.2913678,0,1,0,0,1,0,1,0,0,0,25.7278
5439,1,20,.2489047,.2489047,.2645896,0,1,0,1,1,0,0,0,0,0,25.7278
5440,1,101,.2650174,.2650174,.2891949,0,1,0,0,1,0,0,1,1,0,25.7278
5441,1,30,.2935814,.2935814,.3200031,0,1,0,0,0,0,0,1,0,1,25.7278
5442,1,50,.2489047,.2489047,.2645896,0,1,0,0,1,0,0,0,0,1,25.7278
5443,1,40,.2980877,.2980877,.3230835,0,1,0,0,0,0,1,0,0,1,25.7278
5444,1,30,.258052,.258052,.2749481,0,1,0,1,0,0,0,1,0,0,25.7278
5445,3,15,.2628167,.2628167,.2854703,0,1,0,1,0,0,1,0,0,0,25.7278
5446,1,15,.2620668,.2620668,.2793421,0,1,0,1,0,0,1,0,0,0,25.7278
5447,3,30,.2543128,.2543128,.2668001,0,1,0,0,1,0,0,1,0,0,25.7278
5448,1,20,.2705304,.2705304,.2941896,0,1,0,0,1,0,1,0,0,0,25.7278
5449,1,20,.2744563,.2744563,.2913678,0,1,0,0,1,0,1,0,0,0,25.7278
5450,1,50,.2488425,.2488425,.2675713,0,1,0,1,0,0,0,1,0,0,25.7278
5451,1,30,.2628167,.2628167,.2854703,0,1,0,0,1,0,0,1,0,1,25.7278
5452,1,50,.2743523,.2743523,.2922812,0,1,0,1,1,0,1,0,0,0,25.7278
5453,1,30,.4279332,.4279332,.4205118,0,1,0,1,1,0,1,0,1,0,25.7278
5454,1,30,.278497,.278497,.2967842,0,1,0,1,1,0,1,0,0,0,25.7278
5491,1,20,.263112,.2728605,.2513376,0,0,0,1,0,0,0,1,0,1,28.1888
5492,3,40,.3063347,.3176847,.2994308,0,0,0,0,1,0,0,1,0,1,28.1888
5493,3,63,.2861203,.2967213,.2780106,0,0,0,1,1,0,0,1,1,0,28.1888
5494,3,20,.2709319,.2809702,.2652867,0,0,0,1,1,0,1,0,0,0,28.1888
5495,3,10,.2749671,.2851549,.269401,0,0,0,1,0,0,0,0,0,0,28.1888
5496,3,100,.4062264,.4212775,.3987794,0,0,0,1,1,0,0,1,1,1,28.1888
5497,2,10,.2599632,.269595,.2357781,0,0,0,1,0,0,0,1,0,0,28.1888
5498,3,20,.2866485,.297269,.2921267,0,0,0,0,1,0,1,0,1,1,28.1888
5499,1,50,.2871953,.2978362,.2861853,0,0,0,0,0,0,0,1,0,0,28.1888
5500,2,111,.288769,.2994682,.2875215,0,0,0,0,1,0,0,1,0,0,28.1888
5501,3,92,.2552,.2646553,.2447983,0,0,0,0,1,0,0,1,0,1,28.1888
5502,3,81,.3244423,.3364632,.3162549,0,0,0,0,0,0,0,1,1,1,28.1888
5503,3,20,.2427198,.2517127,.2322158,0,0,0,0,0,0,0,0,0,1,28.1888
5504,3,40,.2620372,.2717459,.2514836,0,0,0,0,1,0,1,0,0,0,28.1888
5505,3,20,.2670135,.2769066,.2612963,0,0,0,0,1,0,0,1,0,0,28.1888
5506,3,70,.2594149,.2690265,.2477529,0,0,0,1,1,0,0,1,0,0,28.1888
5507,3,50,.2695516,.2795388,.2588932,0,0,0,1,0,0,0,1,0,0,28.1888
5508,3,10,.2492742,.25851,.2385948,0,0,0,0,1,0,1,0,0,0,28.1888
5545,1,20,.2944945,.3052849,.336803,0,1,0,1,0,0,1,0,0,1,31.18366
5546,1,40,.3158895,.3274638,.3598229,0,1,0,1,1,0,0,1,0,0,31.18366
5547,1,50,.3263551,.3383128,.3721253,0,1,0,0,0,0,0,1,1,1,31.18366
5548,1,50,.3407928,.3532795,.3917691,0,1,0,1,0,0,0,1,0,0,31.18366
5549,1,120,.3244648,.3363532,.3715333,0,1,0,0,0,0,0,1,1,0,31.18366
5550,1,50,.3101231,.3214861,.3603495,0,1,0,0,0,0,0,1,1,1,31.18366
5551,1,50,.3304181,.3425247,.3791095,0,1,0,1,0,0,0,1,0,0,31.18366
5552,1,40,.32106,.3328237,.3659899,0,1,0,0,0,0,1,0,1,0,31.18366
5553,1,200,.3418998,.354427,.4035235,0,1,0,0,1,0,0,1,1,0,31.18366
5554,1,100,.2882554,.2988172,.3379624,0,1,0,1,0,0,0,1,1,0,31.18366
5555,1,20,.2671787,.2769682,.3048933,0,1,0,0,0,0,0,1,0,0,31.18366
5556,1,60,.2601535,.2696856,.2967417,0,1,0,0,0,0,0,1,0,1,31.18366
5557,1,50,.3127686,.3242286,.36382,0,1,0,1,1,0,0,1,1,0,31.18366
5558,1,20,.2947171,.3055156,.3442595,0,1,0,0,0,0,1,0,0,0,31.18366
5559,1,120,.3774286,.3912576,.4029252,0,1,0,0,0,0,0,1,1,1,31.18366
5560,1,20,.3273897,.3393853,.3832775,0,1,0,0,0,0,0,0,1,0,31.18366
5561,1,65,.3085012,.3198048,.361058,0,1,0,1,0,0,0,1,0,0,31.18366
5562,1,90,.2768024,.2869445,.3117583,0,1,0,1,1,0,0,1,0,0,31.18366
5599,1,105,.2680102,.284227,.2467139,0,0,0,1,1,0,0,1,1,0,37.72493
5600,3,40,.2387616,.2532087,.2043137,0,0,0,0,1,0,0,1,0,0,37.72493
5601,3,60,.2718642,.2883142,.2502284,0,0,0,0,1,0,0,1,1,0,37.72493
5602,3,35,.2837923,.3009641,.2656266,0,0,0,1,1,0,0,1,1,1,37.72493
5603,3,40,.3088892,.3275795,.2825843,0,0,0,1,0,0,0,1,1,0,37.72493
5604,3,35,.2364478,.2507548,.2134449,0,0,0,0,1,0,0,1,0,0,37.72493
5605,3,60,.2963949,.3143292,.2779815,0,0,0,1,1,0,0,1,1,1,37.72493
5606,1,80,.3023392,.3206332,.2788727,0,0,0,0,1,0,0,1,1,0,37.72493
5607,3,75,.2520119,.2672607,.2363143,0,0,0,0,0,0,1,0,0,0,37.72493
5608,3,60,.2724993,.2889877,.2456591,0,0,0,1,1,0,0,1,1,0,37.72493
5609,3,90,.2387616,.2532087,.2043137,0,0,0,1,1,0,1,0,0,0,37.72493
5610,3,60,.3297057,.3496556,.2782832,0,0,0,0,0,0,0,1,1,0,37.72493
5611,3,60,.2843419,.3015469,.2566484,0,0,0,0,0,0,0,1,1,0,37.72493
5612,3,75,.2583136,.2739437,.232688,0,0,0,0,1,0,0,1,0,0,37.72493
5613,1,80,.3914857,.4151737,.3628203,0,0,0,1,1,0,0,1,1,1,37.72493
5614,1,65,.253875,.2692365,.2352884,0,0,0,0,1,0,0,1,0,0,37.72493
5615,3,100,.2447371,.2595457,.2291205,0,0,0,1,1,0,0,1,0,0,37.72493
5616,3,25,.2464938,.2614087,.2281559,0,0,0,0,1,0,1,0,0,0,37.72493
5653,1,40,.3059429,.3235503,.3139772,1,0,0,0,1,0,0,1,1,0,28.71324
5654,1,50,.2445051,.2585766,.2430921,1,0,0,1,1,0,0,1,0,0,28.71324
5655,3,50,.2733018,.2890306,.275956,1,0,0,0,1,0,0,1,1,0,28.71324
5656,3,50,.2658754,.2811769,.27749,1,0,0,0,1,0,0,1,0,0,28.71324
5657,3,10,.2695018,.2850119,.2700033,1,0,0,0,1,0,0,1,1,0,28.71324
5658,3,20,.2422909,.256235,.2432868,1,0,0,0,0,0,0,1,0,0,28.71324
5659,1,20,.2620118,.2770909,.2731522,1,0,0,1,0,0,1,0,0,0,28.71324
5660,2,70,.2635232,.2786893,.2620628,1,0,0,0,0,0,0,1,0,0,28.71324
5661,3,20,.3582336,.3788503,.3315669,1,0,0,0,0,0,0,1,1,0,28.71324
5662,3,60,.2739226,.2896871,.2711827,1,0,0,0,1,0,0,1,0,0,28.71324
5663,3,30,.2886114,.3052213,.2893737,1,0,0,0,0,0,0,1,1,1,28.71324
5664,3,50,.2588169,.2737121,.2711028,1,0,0,0,0,0,0,1,0,0,28.71324
5665,1,120,.271634,.2872669,.2718345,1,0,0,0,1,0,1,0,0,0,28.71324
5666,1,114,.2358368,.2494095,.236621,1,0,0,0,0,0,0,1,0,0,28.71324
5667,3,50,.2422909,.256235,.2432868,1,0,0,0,1,0,0,1,0,0,28.71324
5668,3,20,.2620118,.2770909,.2731522,1,0,0,0,1,0,0,1,0,0,28.71324
5669,3,10,.2358368,.2494095,.236621,1,0,0,1,0,0,0,1,0,0,28.71324
5670,3,20,.2454521,.2595782,.2493846,1,0,0,1,0,0,1,0,0,0,28.71324
5707,1,30,.2459176,.2595848,.2353279,0,0,0,0,1,0,0,1,0,1,29.11701
5708,2,71,.2574066,.2717122,.2462798,0,0,0,1,0,0,0,1,0,0,29.11701
5709,3,42,.2732282,.2884132,.2688161,0,0,0,0,0,0,1,0,1,0,29.11701
5710,3,71,.2931593,.3094519,.2849487,0,0,0,1,1,0,0,1,1,0,29.11701
5711,3,78,.3477396,.3670657,.3407086,0,0,0,1,0,0,0,1,0,0,29.11701
5712,3,50,.2664307,.2812379,.2643668,0,0,0,1,0,0,0,1,0,0,29.11701
5713,2,110,.2743503,.2895976,.2726673,0,0,0,1,0,0,0,1,0,0,29.11701
5714,2,50,.4891939,.5163814,.4866951,0,0,0,0,0,0,0,1,0,0,29.11701
5715,3,85,.2725125,.2876576,.2625472,0,0,0,0,0,0,0,1,1,0,29.11701
5716,3,30,.2997659,.3164257,.2918196,0,0,0,0,0,0,0,1,0,0,29.11701
5717,3,15,.2596921,.2741248,.2517385,0,0,0,0,1,0,1,0,0,0,29.11701
5718,3,80,.3125267,.3298957,.301219,0,0,0,0,0,0,0,1,1,1,29.11701
5719,1,50,.2583975,.2727582,.2478997,0,0,0,1,0,0,0,1,0,1,29.11701
5720,3,15,.2426254,.2561096,.2347279,0,0,0,0,1,0,0,1,0,0,29.11701
5721,3,67,.3613541,.3814368,.3546214,0,0,0,0,0,0,0,1,0,0,29.11701
5722,3,15,.2430757,.2565849,.2441691,0,0,0,1,1,0,0,1,0,0,29.11701
5723,3,60,.2851851,.3010346,.2714454,0,0,0,0,0,0,0,1,0,1,29.11701
5724,1,80,.2971033,.3136151,.2859043,0,0,0,1,1,0,0,1,0,1,29.11701
5761,3,20,.2606539,,.2663544,1,0,0,0,0,0,1,0,0,0,27.48366
5762,3,10,.2531143,,.2583414,1,0,0,0,1,0,1,0,0,0,27.48366
5763,3,50,.2718786,,.2763118,1,0,0,0,0,0,1,0,1,1,27.48366
5764,3,50,.2494159,,.2484953,1,0,0,1,0,0,0,1,0,0,27.48366
5765,3,20,.2876416,,.2880401,1,0,0,0,0,1,1,0,0,0,27.48366
5766,3,68,.2584027,,.2563936,1,0,0,0,1,0,0,1,1,0,27.48366
5767,3,40,.2972,,.3153981,1,0,0,0,0,0,0,1,0,1,27.48366
5768,1,76,.2300851,,.2295897,1,0,0,0,1,0,0,1,0,0,27.48366
5769,1,20,.2558055,,.2695744,1,0,0,1,1,0,0,1,0,1,27.48366
5770,3,20,.3384154,,.3409099,1,0,0,0,1,0,0,1,0,0,27.48366
5771,3,10,.3014042,,.3031127,1,0,0,1,0,0,0,1,0,0,27.48366
5772,3,20,.336016,,.3436457,1,0,0,0,0,1,1,0,0,1,27.48366
5773,1,86.01,.2366895,,.2484278,1,0,0,0,0,1,0,1,0,0,27.48366
5774,1,70.55,.2719848,,.2749316,1,0,0,0,0,0,0,1,1,1,27.48366
5775,3,15,.2645947,,.2705503,1,0,0,0,0,0,1,0,0,0,27.48366
5776,3,40,.27258,,.2745734,1,0,0,0,1,0,0,1,0,1,27.48366
5777,1,50,.2885932,,.2877237,1,0,0,1,1,0,1,0,0,0,27.48366
5778,1,30,.2645947,,.2705503,1,0,0,0,1,0,0,1,0,0,27.48366
5815,1,40,.2886314,.3052896,.2917914,1,0,0,1,1,0,0,1,0,0,29.73046
5816,3,20,.3226664,.3412889,.3278146,1,0,0,0,0,0,0,1,1,1,29.73046
5817,3,20,.2393664,.2531813,.2365784,1,0,0,1,0,0,0,1,0,1,29.73046
5818,1,114.3,.321728,.3402964,.3328654,1,0,0,0,0,0,0,1,0,0,29.73046
5819,3,30,.2817549,.2980163,.2842816,1,0,0,0,0,0,1,0,0,1,29.73046
5820,3,20,.2399804,.2538307,.2385371,1,0,0,0,0,0,1,0,0,1,29.73046
5821,2,97,.2403776,.2542509,.2512085,1,0,0,1,0,0,0,1,0,0,29.73046
5822,3,77,.2434158,.2574644,.2294913,1,0,0,0,1,0,0,1,0,0,29.73046
5823,1,20,.254956,.2696707,.2534434,1,0,0,0,0,0,0,1,0,0,29.73046
5824,3,50,.3942844,.4170403,.3632478,1,0,0,0,1,0,1,0,1,1,29.73046
5825,1,100,.3241081,.3428138,.3357399,1,0,0,1,1,0,0,1,0,0,29.73046
5826,3,85,.290207,.3069561,.2916311,1,0,0,0,1,0,0,1,1,0,29.73046
5827,3,20,.2533935,.268018,.2573619,1,0,0,1,0,0,0,1,0,0,29.73046
5828,1,20,.2340469,.2475548,.2441455,1,0,0,0,1,0,1,0,0,0,29.73046
5829,2,108.28,.2780027,.2940475,.287452,1,0,0,0,0,0,0,1,0,1,29.73046
5830,3,20,.2434158,.2574644,.2294913,1,0,0,1,0,0,1,0,0,0,29.73046
5831,1,60.04,.2681451,.283621,.2769894,1,0,0,0,1,0,0,1,0,1,29.73046
5832,3,20,.2595018,.2744789,.2588306,1,0,0,1,0,0,1,0,0,0,29.73046
5869,1,92.47,.2583658,.2842127,.2735654,1,0,0,0,0,0,0,1,0,1,32.31438
5870,3,40,.2614172,.2875693,.2749674,1,0,0,0,0,0,0,1,1,0,32.31438
5871,1,10,.2631769,.2895051,.2827579,1,0,0,1,0,0,0,1,0,1,32.31438
5872,3,70,.2534887,.2788477,.2769253,1,0,0,1,1,0,0,1,0,0,32.31438
5873,3,25,.2392152,.2631463,.2478637,1,0,0,1,0,0,0,1,0,0,32.31438
5874,3,50,.264362,.2908088,.272659,1,0,0,0,1,0,0,1,0,1,32.31438
5875,3,97.44,.236795,.2604839,.2441982,1,0,0,0,1,0,0,1,0,1,32.31438
5876,3,86.4,.2523196,.2775617,.2592509,1,0,0,0,0,1,0,1,1,0,32.31438
5877,3,50,.2775125,.3052748,.2917773,1,0,0,0,0,0,0,1,0,0,32.31438
5878,3,15,.242689,.2669676,.2642823,1,0,0,0,1,0,0,1,0,0,32.31438
5879,2,20,.2902036,.3192355,.3189131,1,0,0,1,1,0,0,1,0,0,32.31438
5880,2,86,.2631769,.2895051,.2827579,1,0,0,0,0,1,0,1,0,0,32.31438
5881,3,70,.2436321,.268005,.2573494,1,0,0,1,0,0,0,1,0,0,32.31438
5882,3,50,.256101,.2817213,.2631798,1,0,0,1,1,0,0,1,1,0,32.31438
5883,3,50,.2989686,.3288774,.3126989,1,0,0,0,0,0,1,0,0,1,32.31438
5884,1,87,.2492555,.274191,.2646806,1,0,0,1,1,0,0,1,1,0,32.31438
5885,1,50,.2453633,.2699094,.2604314,1,0,0,1,0,0,0,1,1,0,32.31438
5886,1,60,.2646107,.2910824,.2913509,1,0,0,1,0,0,0,1,0,0,32.31438
5923,3,50,.32561,.3317488,.3207366,1,0,0,0,0,0,0,1,0,0,27.18406
5924,2,84.19,.2804586,.2857462,.2681753,1,0,0,0,0,0,0,1,1,0,27.18406
5925,3,50,.264603,.2695917,.2480653,1,0,0,0,0,0,1,0,0,0,27.18406
5926,3,20,.2451827,.2498052,.2271488,1,0,0,1,0,0,0,1,0,0,27.18406
5927,3,50,.2536018,.2583831,.2412068,1,0,0,0,1,0,0,0,0,0,27.18406
5928,3,20,.2749407,.2801243,.2575029,1,0,0,0,0,0,0,1,0,0,27.18406
5929,2,50,.233659,.2380643,.2192441,1,0,0,0,1,0,1,0,0,0,27.18406
5930,3,20,.2702217,.2753162,.2579615,1,0,0,0,1,0,1,0,1,0,27.18406
5931,3,20,.25329,.2580654,.2372977,1,0,0,0,1,0,1,0,0,0,27.18406
5932,1,100,.2749407,.2801243,.2575029,1,0,0,0,1,0,0,1,0,1,27.18406
5933,3,10,.2462706,.2509136,.230624,1,0,0,0,1,0,1,0,0,1,27.18406
5934,1,50,.258628,.263504,.2442674,1,0,0,0,1,0,1,0,1,1,27.18406
5935,3,50,.2762095,.281417,.2625428,1,0,0,1,0,0,0,1,1,0,27.18406
5936,3,50,.3672544,.3741784,.3525067,1,0,0,1,0,0,1,0,1,0,27.18406
5937,3,70.02,.2629857,.2679439,.259373,1,0,0,0,1,0,0,1,0,0,27.18406
5938,3,10,.2487876,.2534781,.2340859,1,0,0,0,0,0,1,0,0,0,27.18406
5939,3,20,.266091,.2711077,.2554697,1,0,0,0,0,0,0,1,0,0,27.18406
5940,3,20,.2607214,.2656369,.2443691,1,0,0,0,0,0,0,1,0,0,27.18406
5977,3,87.01,.2526461,.262367,.2518127,1,0,0,0,1,0,0,1,0,0,28.21528
5978,1,30,.2799528,.2907244,.2934139,1,0,0,1,0,0,0,1,0,0,28.21528
5979,3,50,.2646898,.2748741,.2693098,1,0,0,0,1,0,0,1,0,0,28.21528
5980,3,50,.2602662,.2702802,.268401,1,0,0,0,0,0,0,1,0,1,28.21528
5981,1,30,.2570334,.2669232,.2612078,1,0,0,0,1,0,0,1,0,0,28.21528
5982,3,20,.2809021,.2917103,.2846117,1,0,0,1,1,0,0,1,1,0,28.21528
5983,3,30,.2957948,.3071759,.298934,1,0,0,0,1,0,1,0,0,0,28.21528
5984,2,130.84,.2586155,.2685661,.258632,1,0,0,1,1,0,1,0,1,0,28.21528
5985,2,110.02,.2718649,.2823253,.2749541,1,0,0,0,0,0,0,1,1,0,28.21528
5986,3,20,.27099,.2814167,.2865297,1,0,0,1,0,0,0,1,0,1,28.21528
5987,3,40,.2521272,.2618281,.2473585,1,0,0,0,0,0,0,1,0,0,28.21528
5988,3,50,.2367604,.2458701,.2352824,1,0,0,0,1,0,1,0,0,0,28.21528
5989,3,20,.2570334,.2669232,.2612078,1,0,0,0,1,0,0,1,0,0,28.21528
5990,3,20,.2465534,.2560399,.248094,1,0,0,1,1,0,1,0,0,0,28.21528
5991,3,80.48,.2742659,.2848187,.2734881,1,0,0,0,0,0,1,0,1,1,28.21528
5992,3,86.1,.3748434,.389266,.3813381,1,0,0,1,1,0,0,1,1,0,28.21528
5993,3,10,.2746709,.2852393,.275771,1,0,0,0,1,0,0,1,1,0,28.21528
5994,2,128.74,.3064828,.3182751,.3060111,1,0,0,0,0,0,0,1,0,1,28.21528
6031,3,30,.272604,.2830927,.2717222,1,0,0,1,1,0,0,1,0,0,28.23576
6032,3,79.61,.3003407,.3118967,.3093873,1,0,0,0,0,0,0,1,1,1,28.23576
6033,1,113.52,.2702086,.2806052,.2731314,1,0,0,0,0,0,0,1,1,0,28.23576
6034,1,105,.2730824,.2835897,.2931742,1,0,0,1,0,0,0,1,1,0,28.23576
6035,1,71.19,.2876621,.2987303,.2871825,1,0,0,0,0,0,0,1,1,0,28.23576
6036,1,10,.2487756,.2583475,.2478518,1,0,0,1,0,0,1,0,0,0,28.23576
6037,1,42.82,.2802863,.2910707,.2970228,1,0,0,0,0,0,0,1,0,1,28.23576
