consumerid,choice,value_total,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
6265,1,50,.2891844,.3106134,.3372337,0,1,0,0,0,0,0,1,0,0,29.23604
6266,1,50,.266807,.2865778,.3104394,0,1,0,1,0,0,1,0,0,0,29.23604
6267,1,50,.2592143,.2784225,.2943488,0,1,0,1,0,0,1,0,0,0,29.23604
6268,3,50,.2490191,.2674718,.2866629,0,1,0,0,0,0,1,0,0,0,29.23604
6269,1,127,.2851152,.3062426,.3277473,0,1,0,1,1,0,0,1,1,0,29.23604
6270,1,80,.2877687,.3090928,.3489192,0,1,0,0,0,0,1,0,1,0,29.23604
6271,1,100,.2911088,.3126805,.3374631,0,1,0,0,0,0,0,1,1,0,29.23604
6272,1,50,.2723815,.2925654,.3080987,0,1,0,0,0,0,0,1,1,0,29.23604
6273,1,50,.266807,.2865778,.3104394,0,1,0,1,0,0,1,0,0,0,29.23604
6274,1,30,.2909441,.3125035,.3530046,0,1,0,1,0,0,0,1,0,0,29.23604
6275,1,50,.2490814,.2675387,.2834684,0,1,0,1,1,0,0,1,0,0,29.23604
6276,1,50,.3166044,.3400653,.3684482,0,1,0,0,0,0,0,1,0,1,29.23604
6277,1,100,.2457631,.2639745,.2796277,0,1,0,1,0,0,0,1,0,0,29.23604
6278,1,70,.2592143,.2784225,.2943488,0,1,0,0,0,1,0,1,0,0,29.23604
6279,1,50,.3242444,.3482714,.373414,0,1,0,0,1,0,0,1,1,1,29.23604
6280,1,100,.2847346,.3058339,.3297367,0,1,0,0,0,0,0,1,1,0,29.23604
6281,1,50,.2592143,.2784225,.2943488,0,1,0,1,0,0,1,0,0,0,29.23604
6282,1,60,.2693432,.2893019,.3075843,0,1,0,0,0,0,0,1,0,0,29.23604
6319,1,30,.2877296,.2982721,.3303528,0,1,0,0,0,0,0,1,1,0,29.85456
6320,1,70,.3371738,.3495279,.3844715,0,1,0,0,0,0,0,1,0,0,29.85456
6321,1,50,.28901,.2995994,.3481501,0,1,0,1,0,0,0,1,0,0,29.85456
6322,1,50,.35908,.3722367,.4133496,0,1,0,1,0,0,0,1,0,0,29.85456
6323,1,50,.3563536,.3694105,.4135885,0,1,0,0,1,0,0,1,0,0,29.85456
6324,1,50,.338938,.3513567,.3889371,0,1,0,0,0,0,0,1,0,0,29.85456
6325,1,50,.2944877,.3052778,.3439916,0,1,0,0,0,0,0,1,0,1,29.85456
6326,2,20,.2778315,.2880113,.3163497,0,1,0,1,0,1,0,1,0,0,29.85456
6327,1,50,.2743801,.2844335,.3132614,0,1,0,0,0,0,0,1,0,1,29.85456
6328,3,30,.3049314,.3161042,.3486116,0,1,0,1,1,0,0,1,1,0,29.85456
6329,1,50,.3309287,.343054,.391405,0,1,0,0,1,0,0,1,1,0,29.85456
6330,1,50,.3405276,.3530046,.3914642,0,1,0,1,0,0,0,1,0,0,29.85456
6331,3,105,.335758,.3480603,.3856183,0,1,0,0,1,0,0,1,1,1,29.85456
6332,1,20,.3248342,.3367363,.3725256,0,1,0,1,0,0,0,1,0,0,29.85456
6333,1,50,.3098378,.3211903,.3548527,0,1,0,0,1,0,1,0,1,0,29.85456
6334,1,50,.2778315,.2880113,.3163497,0,1,0,0,0,0,1,0,0,0,29.85456
6335,1,50,.2859694,.2964475,.3336429,0,1,0,0,0,1,0,1,0,0,29.85456
6336,3,30,.3045066,.3156638,.3611515,0,1,0,0,0,0,0,1,0,0,29.85456
6373,1,50,.2638815,.2757192,.3076548,0,1,0,0,0,0,0,0,0,0,26.30681
6374,1,30,.2824565,.2951275,.3158925,0,1,0,1,0,0,0,1,0,0,26.30681
6375,2,50,.2809179,.2935199,.320374,0,1,0,0,0,0,0,1,0,0,26.30681
6376,1,70,.2435047,.2544282,.276905,0,1,0,1,1,0,0,1,0,0,26.30681
6377,1,20,.2877207,.3006278,.3286853,0,1,0,1,1,0,0,1,0,0,26.30681
6378,1,51,.2825648,.2952406,.3209884,0,1,0,0,0,0,1,0,1,0,26.30681
6379,1,30,.2763081,.2887032,.3104149,0,1,0,1,0,0,0,1,0,0,26.30681
6380,1,30,.2565886,.2680992,.2870747,0,1,0,0,1,0,1,0,0,1,26.30681
6381,1,20,.3152909,.3294348,.3561869,0,1,0,0,0,0,0,0,0,0,26.30681
6382,1,50,.2721944,.284405,.3057198,0,1,0,0,0,1,1,0,0,0,26.30681
6383,1,20,.2683008,.2803367,.3086806,0,1,0,0,0,0,0,1,0,0,26.30681
6384,1,10,.2495831,.2607793,.2791454,0,1,0,1,1,0,1,0,0,0,26.30681
6385,1,50,.2501686,.2613911,.2847057,0,1,0,0,1,0,0,1,0,0,26.30681
6386,1,30,.2594925,.2711333,.2926196,0,1,0,1,1,0,0,1,0,1,26.30681
6387,1,50,.2569869,.2685153,.2951578,0,1,0,0,1,0,0,1,0,1,26.30681
6388,1,115.46,.2932877,.3064446,.3311951,0,1,0,1,1,0,0,1,0,0,26.30681
6389,1,50,.2809179,.2935199,.320374,0,1,0,0,0,0,0,1,0,0,26.30681
6390,1,40,.2806568,.293247,.3235019,0,1,0,0,1,0,0,1,0,0,26.30681
6427,2,85.55,.3341477,.3441409,.3786619,0,1,0,0,0,0,0,1,1,1,26.56395
6428,1,40,.3141868,.323583,.3665724,0,1,0,0,0,0,0,0,1,0,26.56395
6429,1,50,.2739906,.2821847,.3063179,0,1,0,0,1,0,0,1,1,0,26.56395
6430,1,105,.2722968,.2804403,.3134678,0,1,0,0,0,0,1,0,0,0,26.56395
6431,1,178.73,.2896731,.2983363,.3530278,0,1,0,0,1,0,0,1,1,0,26.56395
6432,1,81,.3095365,.3187937,.3505413,0,1,0,0,0,0,0,1,0,0,26.56395
6433,3,20,.2606507,.2684458,.2995318,0,1,0,0,1,0,0,0,0,0,26.56395
6434,1,138.67,.3618881,.372711,.4127667,0,1,0,0,0,0,0,1,1,1,26.56395
6435,1,25,.3117663,.3210902,.3503558,0,1,0,0,1,0,1,0,0,0,26.56395
6436,1,20,.2889751,.2976174,.3312787,0,1,0,0,1,0,0,1,1,0,26.56395
6437,1,134.02,.2605568,.2683492,.2924497,0,1,0,0,1,0,0,1,0,0,26.56395
6438,1,80,.3147739,.3241877,.3603561,0,1,0,0,1,0,0,1,0,0,26.56395
6439,3,50,.3119006,.3212285,.3605692,0,1,0,0,0,0,0,1,0,0,26.56395
6440,1,50,.2501686,.2576503,.2847057,0,1,0,0,1,0,0,1,0,0,26.56395
6441,1,50,.2568957,.2645786,.2882786,0,1,0,0,1,0,0,1,0,0,26.56395
6442,3,40,.2593732,.2671301,.2879172,0,1,0,1,0,0,0,1,0,0,26.56395
6443,1,20,.2840229,.2925171,.3251865,0,1,0,0,1,0,0,1,1,0,26.56395
6444,1,60,.325162,.3348865,.3802039,0,1,0,0,0,0,0,1,0,1,26.56395
6481,2,30,.2364328,.239182,.254404,0,1,0,0,0,0,0,1,0,1,29.90779
6482,1,20,.2635168,.2665809,.2900899,0,1,0,0,1,0,0,1,0,0,29.90779
6483,1,100,.2493768,.2522765,.2685758,0,1,0,0,1,0,0,1,0,0,29.90779
6484,1,60,.2913952,.2947835,.3170431,0,1,0,0,1,0,0,1,1,0,29.90779
6485,1,30,.307424,.3109987,.3382573,0,1,0,0,0,0,1,0,0,0,29.90779
6486,3,85.3,.2951719,.2986041,.3162277,0,1,0,0,0,0,0,1,0,0,29.90779
6487,1,50,.2886832,.29204,.3368329,0,1,0,1,0,0,0,1,1,0,29.90779
6488,1,140.02,.2928112,.296216,.3147301,0,1,0,0,0,0,0,1,1,0,29.90779
6489,2,70,.2634205,.2664835,.2831303,0,1,0,1,0,0,0,1,0,0,29.90779
6490,2,80.07,.2849874,.2883012,.3192049,0,1,0,0,0,1,1,0,0,0,29.90779
6491,1,40,.2460097,.2488703,.2648868,0,1,0,0,0,0,0,0,0,1,29.90779
6492,1,106.83,.2596664,.2626857,.2790338,0,1,0,0,0,0,1,0,0,1,29.90779
6493,1,10,.2707967,.2739455,.3027579,0,1,0,1,0,0,1,0,0,0,29.90779
6494,1,40,.2557117,.2586851,.2739054,0,1,0,1,1,0,0,1,0,0,29.90779
6495,1,10,.2841095,.2874132,.3073375,0,1,0,1,0,0,0,1,0,0,29.90779
6496,1,60.06,.2713662,.2745216,.2990876,0,1,0,0,0,0,0,1,0,0,29.90779
6497,1,50,.3015277,.3050339,.330032,0,1,0,1,1,0,0,1,1,0,29.90779
6498,1,61.93,.2752578,.2784585,.2971176,0,1,0,0,0,0,1,0,0,0,29.90779
6535,1,109.94,.2864498,.3024816,.3319985,0,1,0,0,0,0,0,1,1,1,29.58422
6536,1,20,.2424164,.2559838,.2758602,0,1,0,0,0,0,0,1,0,0,29.58422
6537,1,50,.2613209,.2759463,.2995557,0,1,0,0,0,0,0,1,1,0,29.58422
6538,1,10,.2897273,.3059425,.3291668,0,1,0,0,1,0,1,0,0,0,29.58422
6539,1,160.02,.3881378,.4098609,.4413824,0,1,0,0,0,0,0,1,0,0,29.58422
6540,3,20,.258112,.2725578,.2945346,0,1,0,0,1,0,0,1,0,1,29.58422
6541,1,50,.3190959,.3369548,.3773079,0,1,0,0,0,0,0,1,0,0,29.58422
6542,1,20,.3231226,.3412069,.3707438,0,1,0,0,0,0,0,1,0,0,29.58422
6543,1,157,.3038203,.3208243,.352505,0,1,0,0,0,0,0,1,1,1,29.58422
6544,1,10,.2934126,.3098342,.3348584,0,1,0,0,1,0,1,0,0,0,29.58422
6545,1,20,.2424164,.2559838,.2758602,0,1,0,1,0,0,0,1,0,0,29.58422
6546,1,10,.2890465,.3052236,.3371978,0,1,0,0,0,0,0,1,0,0,29.58422
6547,1,10,.2865617,.3025998,.3308364,0,1,0,0,1,0,0,1,0,0,29.58422
6548,1,50,.3055983,.3227019,.3495895,0,1,0,0,1,0,1,0,0,0,29.58422
6549,1,50,.258112,.2725578,.2945346,0,1,0,1,1,0,0,1,0,0,29.58422
6550,1,30,.3364897,.3553222,.3922429,0,1,0,0,1,0,1,0,0,0,29.58422
6551,1,10,.2839665,.2998594,.3359991,0,1,0,0,0,0,0,1,0,0,29.58422
6552,1,40,.2627831,.2774904,.2985759,0,1,0,0,1,0,1,0,0,0,29.58422
6589,1,15,.2713809,.2859296,.2929918,0,1,0,1,1,0,1,0,0,1,31.52301
6590,1,20,.3245909,.3419921,.3515747,0,1,0,0,1,0,0,1,0,0,31.52301
6591,1,50,.3226109,.3399059,.3549716,0,1,0,0,0,1,0,0,0,0,31.52301
6592,1,81.42,.3656967,.3853015,.4112439,0,1,0,0,1,0,0,1,1,1,31.52301
6593,1,50,.2481127,.2614139,.2669748,0,1,0,0,1,0,0,1,0,0,31.52301
6594,3,30,.275971,.2907658,.3080461,0,1,0,0,0,0,1,0,0,0,31.52301
6595,1,50,.2765346,.2913595,.3044241,0,1,0,1,1,0,0,1,0,0,31.52301
6596,2,36,.3471135,.3657222,.3820138,0,1,0,0,0,1,0,1,1,0,31.52301
6597,1,100,.272494,.2871023,.2928216,0,1,0,0,0,0,0,0,0,0,31.52301
6598,1,70,.3168914,.3338799,.3428521,0,1,0,0,0,0,1,0,0,0,31.52301
6599,1,30,.275971,.2907658,.3080461,0,1,0,1,0,0,0,1,0,0,31.52301
6600,1,110.41,.3340095,.3519157,.364319,0,1,0,0,1,0,0,1,0,0,31.52301
6601,1,50,.2513746,.2648507,.2705437,0,1,0,1,0,0,0,1,0,0,31.52301
6602,1,50,.2676502,.2819989,.2888582,0,1,0,1,1,0,0,1,0,0,31.52301
6603,1,51.54,.2581627,.2720028,.2779756,0,1,0,0,0,1,0,1,0,1,31.52301
6604,3,30,.2913936,.3070152,.3303916,0,1,0,1,0,1,0,1,0,0,31.52301
6605,1,157,.2649423,.2791458,.2845864,0,1,0,1,0,0,0,1,0,0,31.52301
6606,1,50,.2546606,.2683129,.2772572,0,1,0,0,0,0,0,1,0,0,31.52301
6643,1,20,.2505661,.2599191,.2819812,0,1,0,0,0,0,0,0,0,1,29.13064
6644,1,50,.2406835,.2496676,.2706727,0,1,0,1,1,0,1,0,0,0,29.13064
6645,1,30,.2691521,.2791988,.2864906,0,1,0,0,1,0,0,1,0,0,29.13064
6646,1,50,.3107859,.3223867,.3517423,0,1,0,1,1,0,1,0,0,0,29.13064
6647,3,20,.2646767,.2745565,.2972622,0,1,0,1,1,0,0,1,0,0,29.13064
6648,3,50,.2781485,.2885311,.3137373,0,1,0,1,0,0,0,1,0,0,29.13064
6649,1,73,.2790005,.2894149,.3305491,0,1,0,0,0,0,0,1,0,1,29.13064
6650,1,20,.3436003,.356426,.4033686,0,1,0,0,1,0,0,1,0,0,29.13064
6651,1,20,.26081,.2705454,.2938396,0,1,0,0,1,0,0,1,0,0,29.13064
6652,1,112.8,.2800516,.2905052,.3205974,0,1,0,0,1,0,0,1,1,0,29.13064
6653,3,15,.2791503,.2895703,.3340945,0,1,0,1,0,0,0,1,0,0,29.13064
6654,1,108.99,.2869803,.2976925,.3308568,0,1,0,1,1,0,0,1,0,0,29.13064
6655,1,20,.2375603,.2464279,.2671021,0,1,0,1,0,0,0,1,0,0,29.13064
6656,1,20,.3316768,.3440574,.3780476,0,1,0,0,1,0,0,1,0,1,29.13064
6657,2,30,.2913153,.3021893,.3285614,0,1,0,1,1,0,1,0,0,0,29.13064
6658,1,50,.3859929,.4004011,.4042131,0,1,0,0,1,0,0,1,0,0,29.13064
6659,1,40,.2788919,.2893022,.3129917,0,1,0,1,1,0,0,0,0,1,29.13064
6660,1,70,.2825249,.2930709,.318888,0,1,0,0,1,0,0,1,0,0,29.13064
6697,1,50,.270449,.2804693,.3026069,0,1,0,0,0,0,0,1,0,0,25.63385
6698,1,139.99,.3074479,.318839,.3446442,0,1,0,1,1,0,0,1,0,1,25.63385
6699,1,20,.3029868,.3142127,.3400455,0,1,0,0,0,0,0,0,0,0,25.63385
6700,1,50,.3191631,.3309883,.370193,0,1,0,1,0,0,0,1,0,0,25.63385
6701,1,30,.2591453,.2687468,.2887675,0,1,0,0,0,0,1,0,0,1,25.63385
6702,1,15,.3069605,.3183336,.3485394,0,1,0,0,0,0,0,0,0,0,25.63385
6703,1,40,.2524233,.2617757,.2819662,0,1,0,1,1,0,1,0,0,0,25.63385
6704,1,50,.3024066,.313611,.3388758,0,1,0,0,1,0,0,1,1,1,25.63385
6705,1,50,.2895137,.3002404,.3267213,0,1,0,0,0,0,1,0,1,0,25.63385
6706,1,50,.2744739,.2846434,.3071982,0,1,0,1,0,1,0,0,0,0,25.63385
6707,1,25,.270449,.2804693,.3026069,0,1,0,0,0,0,1,0,0,0,25.63385
6708,1,50,.3294136,.3416186,.369825,0,1,0,0,1,0,0,1,0,0,25.63385
6709,1,60,.249015,.2582412,.2780933,0,1,0,0,1,0,0,0,0,1,25.63385
6710,1,37.06,.2509634,.2602618,.276586,0,1,0,1,0,0,0,1,0,0,25.63385
6711,1,30,.2524233,.2617757,.2819662,0,1,0,0,1,0,0,1,0,0,25.63385
6712,1,20,.2934744,.3043479,.3285439,0,1,0,0,1,0,0,1,0,0,25.63385
6713,3,70,.2787277,.2890548,.3109413,0,1,0,1,1,0,1,0,0,1,25.63385
6714,1,36,.2821272,.2925803,.3205803,0,1,0,0,0,0,1,0,1,1,25.63385
6751,1,103.84,.273159,.2790145,.3245173,0,0,1,1,1,0,0,1,1,0,29.05588
6752,1,140.04,.2737309,.2795986,.3404562,0,0,1,0,1,0,0,1,0,1,29.05588
6753,1,50,.2636729,.2693251,.3111468,0,0,1,1,0,0,0,1,0,0,29.05588
6754,1,127.41,.3449488,.3523432,.4158535,0,0,1,0,0,0,0,1,1,1,29.05588
6755,1,100,.2666705,.2723869,.312902,0,0,1,0,0,0,1,0,0,0,29.05588
6756,1,50,.3265318,.3335313,.3995518,0,0,1,1,1,0,0,1,1,0,29.05588
6757,1,50,.2565527,.2620522,.3025994,0,0,1,0,1,0,0,1,0,0,29.05588
6758,1,121.56,.2811603,.2871873,.348414,0,0,1,1,0,0,0,1,0,0,29.05588
6759,1,30,.4234582,.4325356,.5121239,0,0,1,1,0,0,0,1,1,1,29.05588
6760,1,45,.4007677,.4093587,.4837983,0,0,1,0,0,0,0,1,1,0,29.05588
6761,1,123.38,.3358114,.3430099,.4049815,0,0,1,0,0,0,0,1,1,0,29.05588
6762,1,40,.265981,.2716826,.314446,0,0,1,0,0,0,0,1,0,0,29.05588
6763,1,50,.2670844,.2728097,.3217123,0,0,1,1,0,0,0,1,0,0,29.05588
6764,2,65.99,.297171,.3035412,.3609494,0,0,1,0,0,0,0,1,1,0,29.05588
6765,1,100.04,.3003295,.3067674,.3610828,0,0,1,1,0,0,1,0,1,0,29.05588
6766,1,50,.2708921,.276699,.3264798,0,0,1,0,1,0,0,1,0,1,29.05588
6767,1,128,.2873248,.2934839,.3402492,0,0,1,0,1,0,0,1,1,1,29.05588
6768,1,94.33,.2713751,.2771923,.3031417,0,0,1,0,0,0,0,1,0,0,29.05588
6805,1,110,.2494131,.2643838,.3104997,0,0,1,0,1,0,0,1,0,0,27.81695
6806,1,97,.2707054,.2869542,.3569131,0,0,1,0,0,0,0,1,1,0,27.81695
6807,1,30,.2438815,.2585203,.3232468,0,0,1,0,0,0,0,1,1,0,27.81695
6808,1,50,.2547269,.2700166,.3525614,0,0,1,1,0,0,0,1,0,0,27.81695
6809,1,120.5,.2452659,.2599878,.322174,0,0,1,0,0,0,0,1,0,0,27.81695
6810,1,95,.2719957,.2883219,.3647928,0,0,1,1,1,0,0,1,1,0,27.81695
6811,1,20,.2384655,.2527791,.3214944,0,0,1,0,1,0,0,1,0,1,27.81695
6812,1,30,.3136713,.3324991,.4221948,0,0,1,0,0,0,0,1,1,0,27.81695
6813,1,10,.3126134,.3313777,.4238466,0,0,1,0,0,0,1,0,0,0,27.81695
6814,1,10,.238458,.2527712,.3204529,0,0,1,0,1,0,0,1,0,0,27.81695
6815,1,15,.2414774,.2559719,.3161675,0,0,1,1,0,0,0,1,0,0,27.81695
6816,1,92,.2416828,.2561896,.3184646,0,0,1,0,1,0,0,1,0,0,27.81695
6817,1,20,.250251,.265272,.3377336,0,0,1,0,1,0,0,1,0,0,27.81695
6818,1,60.88,.2489562,.2638995,.3351345,0,0,1,0,0,0,0,1,0,0,27.81695
6819,1,26,.2347932,.2488864,.3073124,0,0,1,0,1,0,0,1,0,0,27.81695
6820,3,11,.2380884,.2523794,.3116771,0,0,1,0,1,0,0,0,0,0,27.81695
6821,1,40,.267552,.2836115,.3753534,0,0,1,0,0,0,0,1,0,0,27.81695
6822,1,60.68,.2443921,.2590615,.3391233,0,0,1,0,1,0,0,1,0,0,27.81695
6859,1,50,.2953361,.3058876,.3343331,0,1,0,0,1,0,0,0,0,0,28.41689
6860,1,50,.3450675,.3573957,.3927011,0,1,0,0,1,0,0,1,0,1,28.41689
6861,1,100,.3155005,.3267724,.3555034,0,1,0,1,0,0,0,1,1,0,28.41689
6862,1,100,.26329,.2726966,.2963205,0,1,0,0,0,0,1,0,0,0,28.41689
6863,1,50,.2860954,.2963167,.3414783,0,1,0,1,1,0,0,1,0,1,28.41689
6864,2,30,.293146,.3036192,.3316567,0,1,0,0,1,0,1,0,0,0,28.41689
6865,1,103,.2657937,.2752897,.2959542,0,1,0,1,1,0,0,1,0,0,28.41689
6866,2,130,.3110746,.3221884,.3566179,0,1,0,0,0,0,1,0,0,1,28.41689
6867,1,30,.2818516,.2919213,.336033,0,1,0,1,0,0,0,1,0,1,28.41689
6868,1,20,.4907781,.5083121,.5745763,0,1,0,0,0,0,0,1,1,0,28.41689
6869,1,50,.2953361,.3058876,.3343331,0,1,0,0,0,0,0,0,0,1,28.41689
6870,1,30,.3072019,.3181773,.348137,0,1,0,0,1,0,1,0,0,0,28.41689
6871,2,20,.265981,.2754837,.3007685,0,1,0,0,1,0,0,1,0,0,28.41689
6872,1,79.66,.2895764,.299922,.3440144,0,1,0,0,1,0,0,0,0,1,28.41689
6873,1,20,.27481,.2846282,.3169761,0,1,0,0,1,0,0,1,0,0,28.41689
6874,1,50,.3537422,.3663803,.4023133,0,1,0,1,1,0,0,1,0,0,28.41689
6875,1,153,.2990997,.3097857,.3408244,0,1,0,1,0,1,0,1,1,0,28.41689
6876,1,50,.2956564,.3062193,.3398073,0,1,0,1,0,0,0,1,1,0,28.41689
6913,1,50,.2706856,.2854075,.3093715,0,1,0,0,0,0,0,1,0,1,29.65932
6914,1,20,.321449,.3389318,.3726327,0,1,0,0,1,0,1,0,0,0,29.65932
6915,1,118.2,.302702,.3191651,.348137,0,1,0,0,0,0,0,1,0,0,29.65932
6916,1,91.23,.2954487,.3115174,.3445688,0,1,0,0,0,0,0,1,1,1,29.65932
6917,1,50,.2773351,.2924186,.3187568,0,1,0,0,0,0,1,0,0,1,29.65932
6918,1,10,.3001857,.316512,.3502966,0,1,0,0,0,0,1,0,1,1,29.65932
6919,1,100.01,.2864095,.3019865,.3336572,0,1,0,0,0,0,0,1,1,0,29.65932
6920,1,20,.2585309,.2725917,.2965842,0,1,0,0,1,0,0,1,0,1,29.65932
6921,1,50,.2597438,.2738706,.3010624,0,1,0,0,1,0,0,1,0,1,29.65932
6922,1,20,.2736637,.2885475,.3307586,0,1,0,0,1,0,0,1,0,0,29.65932
6923,1,108.17,.2527947,.2665435,.2894372,0,1,0,0,0,0,1,0,0,1,29.65932
6924,1,143.28,.2941868,.3101869,.3361337,0,1,0,1,1,0,0,1,0,0,29.65932
6925,1,20,.3055905,.3222108,.3570817,0,1,0,0,1,0,1,0,0,1,29.65932
6926,1,50,.3077223,.3244584,.3534155,0,1,0,0,0,0,0,1,0,0,29.65932
6927,1,90,.3859872,.40698,.4412856,0,1,0,0,0,0,0,1,0,1,29.65932
6928,1,30,.2688208,.2834412,.3160186,0,1,0,1,0,0,0,1,1,0,29.65932
6929,1,120,.2998425,.3161501,.3517026,0,1,0,0,0,0,1,0,1,0,29.65932
6930,1,120,.266828,.28134,.3048953,0,1,0,1,1,0,0,1,0,0,29.65932
6967,1,20,.2708731,.2858164,.3364516,0,1,0,0,1,0,0,1,0,0,29.77758
6968,1,10,.3094779,.3265509,.3753697,0,1,0,0,0,0,1,0,0,0,29.77758
6969,1,118.63,.2980294,.3144709,.3771355,0,1,0,1,1,0,0,1,0,0,29.77758
6970,1,20,.3186597,.3362393,.3894047,0,1,0,0,0,0,0,1,0,0,29.77758
6971,1,70,.26888,.2837134,.3354198,0,1,0,1,1,0,0,1,1,0,29.77758
6972,1,20,.2593586,.2736667,.3142142,0,1,0,0,0,0,0,1,0,0,29.77758
6973,1,20,.266858,.2815798,.3234403,0,1,0,1,0,0,0,0,0,0,29.77758
6974,1,40,.3041344,.3209127,.3763354,0,1,0,0,1,0,0,1,1,0,29.77758
6975,1,30,.2836112,.2992572,.349197,0,1,0,0,0,0,0,1,0,1,29.77758
6976,1,50,.3211918,.338911,.3895815,0,1,0,0,0,0,0,1,0,0,29.77758
6977,1,77.16,.2912709,.3073395,.3602382,0,1,0,0,0,1,0,1,1,0,29.77758
6978,2,118.59,.3302579,.3484773,.404091,0,1,0,0,0,0,0,1,0,0,29.77758
6979,1,15,.2847674,.3004772,.3467389,0,1,0,0,0,0,1,0,0,0,29.77758
6980,1,20,.242667,.2560543,.2945092,0,1,0,1,0,0,0,1,0,0,29.77758
6981,3,10,.252567,.2665004,.3103199,0,1,0,1,1,0,0,1,0,0,29.77758
6982,2,100,.2956025,.3119101,.3676964,0,1,0,0,0,0,0,1,1,0,29.77758
6983,1,10,.2934177,.3096048,.3614637,0,1,0,1,0,0,0,1,0,0,29.77758
6984,1,20,.3109898,.3281463,.3819018,0,1,0,1,1,0,0,1,1,0,29.77758
7021,1,30,.2718646,.2868863,.3169761,0,1,0,0,1,0,1,0,0,0,27.85291
7022,1,10,.3541087,.3736748,.4133705,0,1,0,0,1,0,0,1,0,0,27.85291
7023,1,50,.2718646,.2868863,.3169761,0,1,0,1,0,0,1,0,0,0,27.85291
7024,1,50,.2471295,.2607845,.2816988,0,1,0,0,1,0,0,1,0,0,27.85291
7025,1,50,.3245573,.3424906,.3781105,0,1,0,1,0,1,0,1,1,0,27.85291
7026,1,30,.2679887,.2827963,.3122788,0,1,0,0,0,0,0,1,0,0,27.85291
7027,1,50,.3285772,.3467326,.3891485,0,1,0,0,0,0,1,0,1,0,27.85291
7028,1,100,.3120171,.3292575,.3599042,0,1,0,1,0,0,0,1,1,0,27.85291
7029,1,10,.3119001,.329134,.3632368,0,1,0,0,1,0,0,1,0,1,27.85291
7030,1,50,.2823216,.2979211,.3420601,0,1,0,0,1,0,0,1,0,0,27.85291
7031,1,50,.260468,.2748601,.2963205,0,1,0,0,0,0,1,0,0,0,27.85291
7032,1,50,.3633515,.3834283,.4240349,0,1,0,0,1,0,1,0,1,0,27.85291
7033,1,50,.2758542,.2910964,.3218169,0,1,0,0,1,0,0,1,0,1,27.85291
7034,1,50,.2585163,.2728004,.2946254,0,1,0,1,0,0,1,0,0,0,27.85291
7035,1,10,.2946661,.3109478,.3443346,0,1,0,0,0,0,0,1,0,0,27.85291
7036,1,50,.2718646,.2868863,.3169761,0,1,0,1,0,1,0,1,0,0,27.85291
7037,1,100,.2642218,.2788212,.3077187,0,1,0,0,1,0,0,1,0,0,27.85291
7038,1,50,.3039093,.3207016,.348137,0,1,0,1,0,0,0,1,0,0,27.85291
7075,1,50,.2564403,.2820946,.3469926,0,0,1,0,0,0,0,1,0,0,25.60314
7076,1,70,.2416416,.2658154,.3196617,0,0,1,1,1,0,0,1,0,0,25.60314
7077,1,50,.2451339,.269657,.324369,0,0,1,0,0,0,0,1,0,0,25.60314
7078,1,20,.3502395,.3852775,.431128,0,0,1,0,0,0,0,1,1,1,25.60314
7079,1,50,.2383327,.2621755,.3141606,0,0,1,1,1,0,0,1,0,0,25.60314
7080,1,20,.252621,.2778932,.3416113,0,0,1,0,0,0,0,1,0,0,25.60314
7081,1,40,.2657887,.2923782,.3523973,0,0,1,1,1,0,0,1,1,0,25.60314
7082,1,49,.2815449,.3097107,.3762068,0,0,1,0,0,1,1,0,1,0,25.60314
7083,1,50,.2380479,.2618621,.3128487,0,0,1,0,0,0,1,0,0,0,25.60314
7084,1,20,.3084672,.3393263,.409832,0,0,1,1,1,0,0,1,0,1,25.60314
7085,2,54,.2290161,.2519268,.3025478,0,0,1,1,1,0,0,1,0,1,25.60314
7086,1,102,.2880408,.3168564,.404512,0,0,1,0,1,0,0,1,0,1,25.60314
7087,1,20,.248399,.2732489,.3404585,0,0,1,0,1,0,0,1,0,0,25.60314
7088,1,20,.2768458,.3045414,.3732564,0,0,1,0,0,0,0,1,0,1,25.60314
7089,1,100,.2289588,.2518638,.3059573,0,0,1,0,0,0,0,0,0,0,25.60314
7090,1,25,.252526,.2777886,.3331677,0,0,1,0,0,0,0,1,0,0,25.60314
7091,1,20,.2420269,.2662393,.3239563,0,0,1,1,0,0,1,0,0,0,25.60314
7092,1,50,.2453137,.2698549,.3313342,0,0,1,1,1,0,0,1,0,0,25.60314
7129,1,20,.2670389,.2761977,.3071066,0,1,0,0,0,0,0,1,0,0,26.86287
7130,2,50,.2976886,.3078988,.3362898,0,1,0,0,0,0,0,1,0,1,26.86287
7131,1,50,.2600197,.2689379,.2928843,0,1,0,0,1,0,0,1,0,0,26.86287
7132,3,20,.2659357,.2750567,.3001702,0,1,0,1,0,0,0,1,0,0,26.86287
7133,1,50,.3378806,.3494692,.3955955,0,1,0,0,1,0,0,1,0,0,26.86287
7134,1,20,.2827339,.2924312,.3190933,0,1,0,1,0,0,0,1,0,0,26.86287
